N_PROF,N_LEVELS,pressure_mean,temperature_mean,salinity_mean,lat,lon,date,float_id,summary
0,31,512.0,11.460000038146973,35.547000885009766,25.76,-20.604000000000003,2002-05-06 22:51:00.000000000,8,"Profile at (25.76, -20.60) on 2002-05-06 - P=512.0 dbar, T=11.460000038146973 °C, S=35.547000885009766 PSU"
0,32,537.0,11.149999618530273,35.50600051879883,25.76,-20.604000000000003,2002-05-06 22:51:00.000000000,8,"Profile at (25.76, -20.60) on 2002-05-06 - P=537.0 dbar, T=11.149999618530273 °C, S=35.50600051879883 PSU"
0,33,562.0,10.859999656677246,35.45500183105469,25.76,-20.604000000000003,2002-05-06 22:51:00.000000000,8,"Profile at (25.76, -20.60) on 2002-05-06 - P=562.0 dbar, T=10.859999656677246 °C, S=35.45500183105469 PSU"
0,34,588.0,10.550000190734863,35.422000885009766,25.76,-20.604000000000003,2002-05-06 22:51:00.000000000,8,"Profile at (25.76, -20.60) on 2002-05-06 - P=588.0 dbar, T=10.550000190734863 °C, S=35.422000885009766 PSU"
0,35,613.0,10.15999984741211,35.36399841308594,25.76,-20.604000000000003,2002-05-06 22:51:00.000000000,8,"Profile at (25.76, -20.60) on 2002-05-06 - P=613.0 dbar, T=10.15999984741211 °C, S=35.36399841308594 PSU"
0,36,638.0,9.930000305175781,35.33100128173828,25.76,-20.604000000000003,2002-05-06 22:51:00.000000000,8,"Profile at (25.76, -20.60) on 2002-05-06 - P=638.0 dbar, T=9.930000305175781 °C, S=35.33100128173828 PSU"
0,37,663.0,9.710000038146973,35.308998107910156,25.76,-20.604000000000003,2002-05-06 22:51:00.000000000,8,"Profile at (25.76, -20.60) on 2002-05-06 - P=663.0 dbar, T=9.710000038146973 °C, S=35.308998107910156 PSU"
0,38,687.0,9.420000076293945,35.28300094604492,25.76,-20.604000000000003,2002-05-06 22:51:00.000000000,8,"Profile at (25.76, -20.60) on 2002-05-06 - P=687.0 dbar, T=9.420000076293945 °C, S=35.28300094604492 PSU"
0,39,712.0,9.319999694824219,35.277000427246094,25.76,-20.604000000000003,2002-05-06 22:51:00.000000000,8,"Profile at (25.76, -20.60) on 2002-05-06 - P=712.0 dbar, T=9.319999694824219 °C, S=35.277000427246094 PSU"
0,40,738.0,9.100000381469727,35.25299835205078,25.76,-20.604000000000003,2002-05-06 22:51:00.000000000,8,"Profile at (25.76, -20.60) on 2002-05-06 - P=738.0 dbar, T=9.100000381469727 °C, S=35.25299835205078 PSU"
0,41,763.0,8.720000267028809,35.21900177001953,25.76,-20.604000000000003,2002-05-06 22:51:00.000000000,8,"Profile at (25.76, -20.60) on 2002-05-06 - P=763.0 dbar, T=8.720000267028809 °C, S=35.21900177001953 PSU"
0,42,787.0,8.470000267028809,35.20199966430664,25.76,-20.604000000000003,2002-05-06 22:51:00.000000000,8,"Profile at (25.76, -20.60) on 2002-05-06 - P=787.0 dbar, T=8.470000267028809 °C, S=35.20199966430664 PSU"
0,43,812.0,8.289999961853027,35.18899917602539,25.76,-20.604000000000003,2002-05-06 22:51:00.000000000,8,"Profile at (25.76, -20.60) on 2002-05-06 - P=812.0 dbar, T=8.289999961853027 °C, S=35.18899917602539 PSU"
0,44,837.0,8.0600004196167,35.1619987487793,25.76,-20.604000000000003,2002-05-06 22:51:00.000000000,8,"Profile at (25.76, -20.60) on 2002-05-06 - P=837.0 dbar, T=8.0600004196167 °C, S=35.1619987487793 PSU"
0,45,862.0,7.909999847412109,35.1609992980957,25.76,-20.604000000000003,2002-05-06 22:51:00.000000000,8,"Profile at (25.76, -20.60) on 2002-05-06 - P=862.0 dbar, T=7.909999847412109 °C, S=35.1609992980957 PSU"
0,46,887.0,7.769999980926514,35.1609992980957,25.76,-20.604000000000003,2002-05-06 22:51:00.000000000,8,"Profile at (25.76, -20.60) on 2002-05-06 - P=887.0 dbar, T=7.769999980926514 °C, S=35.1609992980957 PSU"
0,47,913.0,7.639999866485596,35.150001525878906,25.76,-20.604000000000003,2002-05-06 22:51:00.000000000,8,"Profile at (25.76, -20.60) on 2002-05-06 - P=913.0 dbar, T=7.639999866485596 °C, S=35.150001525878906 PSU"
0,48,937.0,7.510000228881836,35.150001525878906,25.76,-20.604000000000003,2002-05-06 22:51:00.000000000,8,"Profile at (25.76, -20.60) on 2002-05-06 - P=937.0 dbar, T=7.510000228881836 °C, S=35.150001525878906 PSU"
0,49,963.0,7.429999828338623,35.15299987792969,25.76,-20.604000000000003,2002-05-06 22:51:00.000000000,8,"Profile at (25.76, -20.60) on 2002-05-06 - P=963.0 dbar, T=7.429999828338623 °C, S=35.15299987792969 PSU"
0,50,987.0,7.340000152587891,35.15700149536133,25.76,-20.604000000000003,2002-05-06 22:51:00.000000000,8,"Profile at (25.76, -20.60) on 2002-05-06 - P=987.0 dbar, T=7.340000152587891 °C, S=35.15700149536133 PSU"
0,51,1012.0,7.199999809265137,35.15599822998047,25.76,-20.604000000000003,2002-05-06 22:51:00.000000000,8,"Profile at (25.76, -20.60) on 2002-05-06 - P=1012.0 dbar, T=7.199999809265137 °C, S=35.15599822998047 PSU"
0,52,1038.0,7.139999866485596,35.1609992980957,25.76,-20.604000000000003,2002-05-06 22:51:00.000000000,8,"Profile at (25.76, -20.60) on 2002-05-06 - P=1038.0 dbar, T=7.139999866485596 °C, S=35.1609992980957 PSU"
0,53,1063.0,7.099999904632568,35.167999267578125,25.76,-20.604000000000003,2002-05-06 22:51:00.000000000,8,"Profile at (25.76, -20.60) on 2002-05-06 - P=1063.0 dbar, T=7.099999904632568 °C, S=35.167999267578125 PSU"
0,54,1087.0,6.980000019073486,35.167999267578125,25.76,-20.604000000000003,2002-05-06 22:51:00.000000000,8,"Profile at (25.76, -20.60) on 2002-05-06 - P=1087.0 dbar, T=6.980000019073486 °C, S=35.167999267578125 PSU"
0,55,1113.0,6.940000057220459,35.17499923706055,25.76,-20.604000000000003,2002-05-06 22:51:00.000000000,8,"Profile at (25.76, -20.60) on 2002-05-06 - P=1113.0 dbar, T=6.940000057220459 °C, S=35.17499923706055 PSU"
0,56,1138.0,6.860000133514404,35.20000076293945,25.76,-20.604000000000003,2002-05-06 22:51:00.000000000,8,"Profile at (25.76, -20.60) on 2002-05-06 - P=1138.0 dbar, T=6.860000133514404 °C, S=35.20000076293945 PSU"
0,57,1163.0,6.800000190734863,35.20600128173828,25.76,-20.604000000000003,2002-05-06 22:51:00.000000000,8,"Profile at (25.76, -20.60) on 2002-05-06 - P=1163.0 dbar, T=6.800000190734863 °C, S=35.20600128173828 PSU"
0,58,1188.0,6.730000019073486,35.209999084472656,25.76,-20.604000000000003,2002-05-06 22:51:00.000000000,8,"Profile at (25.76, -20.60) on 2002-05-06 - P=1188.0 dbar, T=6.730000019073486 °C, S=35.209999084472656 PSU"
0,59,1213.0,6.659999847412109,35.2140007019043,25.76,-20.604000000000003,2002-05-06 22:51:00.000000000,8,"Profile at (25.76, -20.60) on 2002-05-06 - P=1213.0 dbar, T=6.659999847412109 °C, S=35.2140007019043 PSU"
0,60,1238.0,6.53000020980835,35.2140007019043,25.76,-20.604000000000003,2002-05-06 22:51:00.000000000,8,"Profile at (25.76, -20.60) on 2002-05-06 - P=1238.0 dbar, T=6.53000020980835 °C, S=35.2140007019043 PSU"
0,61,1263.0,6.420000076293945,35.20399856567383,25.76,-20.604000000000003,2002-05-06 22:51:00.000000000,8,"Profile at (25.76, -20.60) on 2002-05-06 - P=1263.0 dbar, T=6.420000076293945 °C, S=35.20399856567383 PSU"
0,62,1287.0,6.329999923706055,35.20600128173828,25.76,-20.604000000000003,2002-05-06 22:51:00.000000000,8,"Profile at (25.76, -20.60) on 2002-05-06 - P=1287.0 dbar, T=6.329999923706055 °C, S=35.20600128173828 PSU"
0,63,1312.0,6.21999979019165,35.19599914550781,25.76,-20.604000000000003,2002-05-06 22:51:00.000000000,8,"Profile at (25.76, -20.60) on 2002-05-06 - P=1312.0 dbar, T=6.21999979019165 °C, S=35.19599914550781 PSU"
0,64,1337.0,6.110000133514404,35.185001373291016,25.76,-20.604000000000003,2002-05-06 22:51:00.000000000,8,"Profile at (25.76, -20.60) on 2002-05-06 - P=1337.0 dbar, T=6.110000133514404 °C, S=35.185001373291016 PSU"
0,65,1362.0,5.949999809265137,35.180999755859375,25.76,-20.604000000000003,2002-05-06 22:51:00.000000000,8,"Profile at (25.76, -20.60) on 2002-05-06 - P=1362.0 dbar, T=5.949999809265137 °C, S=35.180999755859375 PSU"
0,66,1387.0,5.840000152587891,35.16999816894531,25.76,-20.604000000000003,2002-05-06 22:51:00.000000000,8,"Profile at (25.76, -20.60) on 2002-05-06 - P=1387.0 dbar, T=5.840000152587891 °C, S=35.16999816894531 PSU"
0,67,1412.0,5.739999771118164,35.17100143432617,25.76,-20.604000000000003,2002-05-06 22:51:00.000000000,8,"Profile at (25.76, -20.60) on 2002-05-06 - P=1412.0 dbar, T=5.739999771118164 °C, S=35.17100143432617 PSU"
0,68,1438.0,5.650000095367432,35.1619987487793,25.76,-20.604000000000003,2002-05-06 22:51:00.000000000,8,"Profile at (25.76, -20.60) on 2002-05-06 - P=1438.0 dbar, T=5.650000095367432 °C, S=35.1619987487793 PSU"
0,69,1463.0,5.510000228881836,35.14699935913086,25.76,-20.604000000000003,2002-05-06 22:51:00.000000000,8,"Profile at (25.76, -20.60) on 2002-05-06 - P=1463.0 dbar, T=5.510000228881836 °C, S=35.14699935913086 PSU"
0,70,1488.0,5.440000057220459,35.13999938964844,25.76,-20.604000000000003,2002-05-06 22:51:00.000000000,8,"Profile at (25.76, -20.60) on 2002-05-06 - P=1488.0 dbar, T=5.440000057220459 °C, S=35.13999938964844 PSU"
0,71,1513.0,5.300000190734863,35.13600158691406,25.76,-20.604000000000003,2002-05-06 22:51:00.000000000,8,"Profile at (25.76, -20.60) on 2002-05-06 - P=1513.0 dbar, T=5.300000190734863 °C, S=35.13600158691406 PSU"
0,72,1537.0,5.210000038146973,35.11600112915039,25.76,-20.604000000000003,2002-05-06 22:51:00.000000000,8,"Profile at (25.76, -20.60) on 2002-05-06 - P=1537.0 dbar, T=5.210000038146973 °C, S=35.11600112915039 PSU"
0,73,1562.0,5.170000076293945,35.12200164794922,25.76,-20.604000000000003,2002-05-06 22:51:00.000000000,8,"Profile at (25.76, -20.60) on 2002-05-06 - P=1562.0 dbar, T=5.170000076293945 °C, S=35.12200164794922 PSU"
0,74,1587.0,5.139999866485596,35.130001068115234,25.76,-20.604000000000003,2002-05-06 22:51:00.000000000,8,"Profile at (25.76, -20.60) on 2002-05-06 - P=1587.0 dbar, T=5.139999866485596 °C, S=35.130001068115234 PSU"
0,75,1612.0,5.079999923706055,35.1349983215332,25.76,-20.604000000000003,2002-05-06 22:51:00.000000000,8,"Profile at (25.76, -20.60) on 2002-05-06 - P=1612.0 dbar, T=5.079999923706055 °C, S=35.1349983215332 PSU"
0,76,1638.0,5.019999980926514,35.11600112915039,25.76,-20.604000000000003,2002-05-06 22:51:00.000000000,8,"Profile at (25.76, -20.60) on 2002-05-06 - P=1638.0 dbar, T=5.019999980926514 °C, S=35.11600112915039 PSU"
0,77,1663.0,4.920000076293945,35.117000579833984,25.76,-20.604000000000003,2002-05-06 22:51:00.000000000,8,"Profile at (25.76, -20.60) on 2002-05-06 - P=1663.0 dbar, T=4.920000076293945 °C, S=35.117000579833984 PSU"
0,78,1688.0,4.829999923706055,35.106998443603516,25.76,-20.604000000000003,2002-05-06 22:51:00.000000000,8,"Profile at (25.76, -20.60) on 2002-05-06 - P=1688.0 dbar, T=4.829999923706055 °C, S=35.106998443603516 PSU"
0,79,1713.0,4.760000228881836,35.0989990234375,25.76,-20.604000000000003,2002-05-06 22:51:00.000000000,8,"Profile at (25.76, -20.60) on 2002-05-06 - P=1713.0 dbar, T=4.760000228881836 °C, S=35.0989990234375 PSU"
0,80,1738.0,4.71999979019165,35.09400177001953,25.76,-20.604000000000003,2002-05-06 22:51:00.000000000,8,"Profile at (25.76, -20.60) on 2002-05-06 - P=1738.0 dbar, T=4.71999979019165 °C, S=35.09400177001953 PSU"
0,81,1762.0,4.639999866485596,35.09700012207031,25.76,-20.604000000000003,2002-05-06 22:51:00.000000000,8,"Profile at (25.76, -20.60) on 2002-05-06 - P=1762.0 dbar, T=4.639999866485596 °C, S=35.09700012207031 PSU"
0,82,1787.0,4.550000190734863,35.08599853515625,25.76,-20.604000000000003,2002-05-06 22:51:00.000000000,8,"Profile at (25.76, -20.60) on 2002-05-06 - P=1787.0 dbar, T=4.550000190734863 °C, S=35.08599853515625 PSU"
0,83,1812.0,4.460000038146973,35.07600021362305,25.76,-20.604000000000003,2002-05-06 22:51:00.000000000,8,"Profile at (25.76, -20.60) on 2002-05-06 - P=1812.0 dbar, T=4.460000038146973 °C, S=35.07600021362305 PSU"
0,84,1837.0,4.420000076293945,35.058998107910156,25.76,-20.604000000000003,2002-05-06 22:51:00.000000000,8,"Profile at (25.76, -20.60) on 2002-05-06 - P=1837.0 dbar, T=4.420000076293945 °C, S=35.058998107910156 PSU"
0,85,1862.0,4.369999885559082,35.064998626708984,25.76,-20.604000000000003,2002-05-06 22:51:00.000000000,8,"Profile at (25.76, -20.60) on 2002-05-06 - P=1862.0 dbar, T=4.369999885559082 °C, S=35.064998626708984 PSU"
0,86,1887.0,4.309999942779541,35.069000244140625,25.76,-20.604000000000003,2002-05-06 22:51:00.000000000,8,"Profile at (25.76, -20.60) on 2002-05-06 - P=1887.0 dbar, T=4.309999942779541 °C, S=35.069000244140625 PSU"
0,87,1913.0,4.269999980926514,35.051998138427734,25.76,-20.604000000000003,2002-05-06 22:51:00.000000000,8,"Profile at (25.76, -20.60) on 2002-05-06 - P=1913.0 dbar, T=4.269999980926514 °C, S=35.051998138427734 PSU"
0,88,1937.0,4.199999809265137,35.04399871826172,25.76,-20.604000000000003,2002-05-06 22:51:00.000000000,8,"Profile at (25.76, -20.60) on 2002-05-06 - P=1937.0 dbar, T=4.199999809265137 °C, S=35.04399871826172 PSU"
0,89,1960.0,4.139999866485596,35.03799819946289,25.76,-20.604000000000003,2002-05-06 22:51:00.000000000,8,"Profile at (25.76, -20.60) on 2002-05-06 - P=1960.0 dbar, T=4.139999866485596 °C, S=35.03799819946289 PSU"
1,0,5.0,20.239999771118164,36.834999084472656,25.76,-20.604000000000003,2002-05-06 22:51:00.000000000,8,"Profile at (25.76, -20.60) on 2002-05-06 - P=5.0 dbar, T=20.239999771118164 °C, S=36.834999084472656 PSU"
0,0,15.0,18.860000610351562,36.75,31.037000000000003,-19.057000000000002,2002-05-04 04:58:00.000000256,9,"Profile at (31.04, -19.06) on 2002-05-04 - P=15.0 dbar, T=18.860000610351562 °C, S=36.75 PSU"
0,1,25.0,18.8700008392334,36.744998931884766,31.037000000000003,-19.057000000000002,2002-05-04 04:58:00.000000256,9,"Profile at (31.04, -19.06) on 2002-05-04 - P=25.0 dbar, T=18.8700008392334 °C, S=36.744998931884766 PSU"
0,2,35.0,18.8700008392334,36.75,31.037000000000003,-19.057000000000002,2002-05-04 04:58:00.000000256,9,"Profile at (31.04, -19.06) on 2002-05-04 - P=35.0 dbar, T=18.8700008392334 °C, S=36.75 PSU"
0,3,45.0,18.8700008392334,36.74599838256836,31.037000000000003,-19.057000000000002,2002-05-04 04:58:00.000000256,9,"Profile at (31.04, -19.06) on 2002-05-04 - P=45.0 dbar, T=18.8700008392334 °C, S=36.74599838256836 PSU"
0,4,55.0,18.8700008392334,36.750999450683594,31.037000000000003,-19.057000000000002,2002-05-04 04:58:00.000000256,9,"Profile at (31.04, -19.06) on 2002-05-04 - P=55.0 dbar, T=18.8700008392334 °C, S=36.750999450683594 PSU"
0,5,65.0,18.84000015258789,36.75699996948242,31.037000000000003,-19.057000000000002,2002-05-04 04:58:00.000000256,9,"Profile at (31.04, -19.06) on 2002-05-04 - P=65.0 dbar, T=18.84000015258789 °C, S=36.75699996948242 PSU"
0,6,75.0,18.780000686645508,36.74700164794922,31.037000000000003,-19.057000000000002,2002-05-04 04:58:00.000000256,9,"Profile at (31.04, -19.06) on 2002-05-04 - P=75.0 dbar, T=18.780000686645508 °C, S=36.74700164794922 PSU"
0,7,86.0,18.65999984741211,36.74800109863281,31.037000000000003,-19.057000000000002,2002-05-04 04:58:00.000000256,9,"Profile at (31.04, -19.06) on 2002-05-04 - P=86.0 dbar, T=18.65999984741211 °C, S=36.74800109863281 PSU"
0,8,95.0,18.6200008392334,36.737998962402344,31.037000000000003,-19.057000000000002,2002-05-04 04:58:00.000000256,9,"Profile at (31.04, -19.06) on 2002-05-04 - P=95.0 dbar, T=18.6200008392334 °C, S=36.737998962402344 PSU"
0,9,105.0,18.56999969482422,36.736000061035156,31.037000000000003,-19.057000000000002,2002-05-04 04:58:00.000000256,9,"Profile at (31.04, -19.06) on 2002-05-04 - P=105.0 dbar, T=18.56999969482422 °C, S=36.736000061035156 PSU"
0,10,115.0,18.549999237060547,36.742000579833984,31.037000000000003,-19.057000000000002,2002-05-04 04:58:00.000000256,9,"Profile at (31.04, -19.06) on 2002-05-04 - P=115.0 dbar, T=18.549999237060547 °C, S=36.742000579833984 PSU"
0,11,125.0,18.3799991607666,36.694000244140625,31.037000000000003,-19.057000000000002,2002-05-04 04:58:00.000000256,9,"Profile at (31.04, -19.06) on 2002-05-04 - P=125.0 dbar, T=18.3799991607666 °C, S=36.694000244140625 PSU"
0,12,135.0,18.200000762939453,36.65399932861328,31.037000000000003,-19.057000000000002,2002-05-04 04:58:00.000000256,9,"Profile at (31.04, -19.06) on 2002-05-04 - P=135.0 dbar, T=18.200000762939453 °C, S=36.65399932861328 PSU"
0,13,145.0,18.010000228881836,36.60599899291992,31.037000000000003,-19.057000000000002,2002-05-04 04:58:00.000000256,9,"Profile at (31.04, -19.06) on 2002-05-04 - P=145.0 dbar, T=18.010000228881836 °C, S=36.60599899291992 PSU"
0,14,155.0,17.690000534057617,36.518001556396484,31.037000000000003,-19.057000000000002,2002-05-04 04:58:00.000000256,9,"Profile at (31.04, -19.06) on 2002-05-04 - P=155.0 dbar, T=17.690000534057617 °C, S=36.518001556396484 PSU"
0,15,165.0,17.260000228881836,36.43199920654297,31.037000000000003,-19.057000000000002,2002-05-04 04:58:00.000000256,9,"Profile at (31.04, -19.06) on 2002-05-04 - P=165.0 dbar, T=17.260000228881836 °C, S=36.43199920654297 PSU"
0,16,175.0,17.100000381469727,36.40700149536133,31.037000000000003,-19.057000000000002,2002-05-04 04:58:00.000000256,9,"Profile at (31.04, -19.06) on 2002-05-04 - P=175.0 dbar, T=17.100000381469727 °C, S=36.40700149536133 PSU"
0,17,185.0,16.850000381469727,36.356998443603516,31.037000000000003,-19.057000000000002,2002-05-04 04:58:00.000000256,9,"Profile at (31.04, -19.06) on 2002-05-04 - P=185.0 dbar, T=16.850000381469727 °C, S=36.356998443603516 PSU"
0,18,195.0,16.6299991607666,36.323001861572266,31.037000000000003,-19.057000000000002,2002-05-04 04:58:00.000000256,9,"Profile at (31.04, -19.06) on 2002-05-04 - P=195.0 dbar, T=16.6299991607666 °C, S=36.323001861572266 PSU"
0,19,212.0,16.399999618530273,36.277000427246094,31.037000000000003,-19.057000000000002,2002-05-04 04:58:00.000000256,9,"Profile at (31.04, -19.06) on 2002-05-04 - P=212.0 dbar, T=16.399999618530273 °C, S=36.277000427246094 PSU"
0,20,238.0,15.829999923706055,36.17900085449219,31.037000000000003,-19.057000000000002,2002-05-04 04:58:00.000000256,9,"Profile at (31.04, -19.06) on 2002-05-04 - P=238.0 dbar, T=15.829999923706055 °C, S=36.17900085449219 PSU"
0,21,263.0,15.34000015258789,36.10300064086914,31.037000000000003,-19.057000000000002,2002-05-04 04:58:00.000000256,9,"Profile at (31.04, -19.06) on 2002-05-04 - P=263.0 dbar, T=15.34000015258789 °C, S=36.10300064086914 PSU"
0,22,287.0,14.84000015258789,36.01499938964844,31.037000000000003,-19.057000000000002,2002-05-04 04:58:00.000000256,9,"Profile at (31.04, -19.06) on 2002-05-04 - P=287.0 dbar, T=14.84000015258789 °C, S=36.01499938964844 PSU"
0,23,312.0,14.479999542236328,35.959999084472656,31.037000000000003,-19.057000000000002,2002-05-04 04:58:00.000000256,9,"Profile at (31.04, -19.06) on 2002-05-04 - P=312.0 dbar, T=14.479999542236328 °C, S=35.959999084472656 PSU"
0,24,338.0,14.130000114440918,35.9119987487793,31.037000000000003,-19.057000000000002,2002-05-04 04:58:00.000000256,9,"Profile at (31.04, -19.06) on 2002-05-04 - P=338.0 dbar, T=14.130000114440918 °C, S=35.9119987487793 PSU"
0,25,363.0,13.770000457763672,35.862998962402344,31.037000000000003,-19.057000000000002,2002-05-04 04:58:00.000000256,9,"Profile at (31.04, -19.06) on 2002-05-04 - P=363.0 dbar, T=13.770000457763672 °C, S=35.862998962402344 PSU"
0,26,388.0,13.489999771118164,35.832000732421875,31.037000000000003,-19.057000000000002,2002-05-04 04:58:00.000000256,9,"Profile at (31.04, -19.06) on 2002-05-04 - P=388.0 dbar, T=13.489999771118164 °C, S=35.832000732421875 PSU"
0,27,413.0,13.229999542236328,35.79100036621094,31.037000000000003,-19.057000000000002,2002-05-04 04:58:00.000000256,9,"Profile at (31.04, -19.06) on 2002-05-04 - P=413.0 dbar, T=13.229999542236328 °C, S=35.79100036621094 PSU"
0,28,437.0,12.859999656677246,35.74800109863281,31.037000000000003,-19.057000000000002,2002-05-04 04:58:00.000000256,9,"Profile at (31.04, -19.06) on 2002-05-04 - P=437.0 dbar, T=12.859999656677246 °C, S=35.74800109863281 PSU"
0,29,463.0,12.609999656677246,35.722999572753906,31.037000000000003,-19.057000000000002,2002-05-04 04:58:00.000000256,9,"Profile at (31.04, -19.06) on 2002-05-04 - P=463.0 dbar, T=12.609999656677246 °C, S=35.722999572753906 PSU"
0,30,487.0,12.350000381469727,35.68899917602539,31.037000000000003,-19.057000000000002,2002-05-04 04:58:00.000000256,9,"Profile at (31.04, -19.06) on 2002-05-04 - P=487.0 dbar, T=12.350000381469727 °C, S=35.68899917602539 PSU"
0,31,512.0,12.140000343322754,35.66400146484375,31.037000000000003,-19.057000000000002,2002-05-04 04:58:00.000000256,9,"Profile at (31.04, -19.06) on 2002-05-04 - P=512.0 dbar, T=12.140000343322754 °C, S=35.66400146484375 PSU"
0,32,538.0,11.90999984741211,35.63800048828125,31.037000000000003,-19.057000000000002,2002-05-04 04:58:00.000000256,9,"Profile at (31.04, -19.06) on 2002-05-04 - P=538.0 dbar, T=11.90999984741211 °C, S=35.63800048828125 PSU"
0,33,563.0,11.680000305175781,35.61199951171875,31.037000000000003,-19.057000000000002,2002-05-04 04:58:00.000000256,9,"Profile at (31.04, -19.06) on 2002-05-04 - P=563.0 dbar, T=11.680000305175781 °C, S=35.61199951171875 PSU"
0,34,588.0,11.430000305175781,35.59400177001953,31.037000000000003,-19.057000000000002,2002-05-04 04:58:00.000000256,9,"Profile at (31.04, -19.06) on 2002-05-04 - P=588.0 dbar, T=11.430000305175781 °C, S=35.59400177001953 PSU"
0,35,613.0,11.170000076293945,35.55500030517578,31.037000000000003,-19.057000000000002,2002-05-04 04:58:00.000000256,9,"Profile at (31.04, -19.06) on 2002-05-04 - P=613.0 dbar, T=11.170000076293945 °C, S=35.55500030517578 PSU"
0,36,638.0,10.970000267028809,35.54800033569336,31.037000000000003,-19.057000000000002,2002-05-04 04:58:00.000000256,9,"Profile at (31.04, -19.06) on 2002-05-04 - P=638.0 dbar, T=10.970000267028809 °C, S=35.54800033569336 PSU"
0,37,662.0,10.770000457763672,35.529998779296875,31.037000000000003,-19.057000000000002,2002-05-04 04:58:00.000000256,9,"Profile at (31.04, -19.06) on 2002-05-04 - P=662.0 dbar, T=10.770000457763672 °C, S=35.529998779296875 PSU"
0,38,688.0,10.520000457763672,35.51900100708008,31.037000000000003,-19.057000000000002,2002-05-04 04:58:00.000000256,9,"Profile at (31.04, -19.06) on 2002-05-04 - P=688.0 dbar, T=10.520000457763672 °C, S=35.51900100708008 PSU"
0,39,713.0,10.3100004196167,35.5099983215332,31.037000000000003,-19.057000000000002,2002-05-04 04:58:00.000000256,9,"Profile at (31.04, -19.06) on 2002-05-04 - P=713.0 dbar, T=10.3100004196167 °C, S=35.5099983215332 PSU"
0,40,738.0,10.119999885559082,35.51100158691406,31.037000000000003,-19.057000000000002,2002-05-04 04:58:00.000000256,9,"Profile at (31.04, -19.06) on 2002-05-04 - P=738.0 dbar, T=10.119999885559082 °C, S=35.51100158691406 PSU"
0,41,763.0,9.880000114440918,35.4900016784668,31.037000000000003,-19.057000000000002,2002-05-04 04:58:00.000000256,9,"Profile at (31.04, -19.06) on 2002-05-04 - P=763.0 dbar, T=9.880000114440918 °C, S=35.4900016784668 PSU"
0,42,788.0,9.6899995803833,35.47999954223633,31.037000000000003,-19.057000000000002,2002-05-04 04:58:00.000000256,9,"Profile at (31.04, -19.06) on 2002-05-04 - P=788.0 dbar, T=9.6899995803833 °C, S=35.47999954223633 PSU"
0,43,813.0,9.529999732971191,35.492000579833984,31.037000000000003,-19.057000000000002,2002-05-04 04:58:00.000000256,9,"Profile at (31.04, -19.06) on 2002-05-04 - P=813.0 dbar, T=9.529999732971191 °C, S=35.492000579833984 PSU"
0,44,837.0,9.470000267028809,35.5099983215332,31.037000000000003,-19.057000000000002,2002-05-04 04:58:00.000000256,9,"Profile at (31.04, -19.06) on 2002-05-04 - P=837.0 dbar, T=9.470000267028809 °C, S=35.5099983215332 PSU"
0,45,862.0,9.479999542236328,35.540000915527344,31.037000000000003,-19.057000000000002,2002-05-04 04:58:00.000000256,9,"Profile at (31.04, -19.06) on 2002-05-04 - P=862.0 dbar, T=9.479999542236328 °C, S=35.540000915527344 PSU"
0,46,887.0,9.430000305175781,35.56800079345703,31.037000000000003,-19.057000000000002,2002-05-04 04:58:00.000000256,9,"Profile at (31.04, -19.06) on 2002-05-04 - P=887.0 dbar, T=9.430000305175781 °C, S=35.56800079345703 PSU"
0,47,912.0,9.220000267028809,35.54600143432617,31.037000000000003,-19.057000000000002,2002-05-04 04:58:00.000000256,9,"Profile at (31.04, -19.06) on 2002-05-04 - P=912.0 dbar, T=9.220000267028809 °C, S=35.54600143432617 PSU"
0,48,937.0,9.0600004196167,35.5369987487793,31.037000000000003,-19.057000000000002,2002-05-04 04:58:00.000000256,9,"Profile at (31.04, -19.06) on 2002-05-04 - P=937.0 dbar, T=9.0600004196167 °C, S=35.5369987487793 PSU"
0,49,962.0,8.899999618530273,35.53900146484375,31.037000000000003,-19.057000000000002,2002-05-04 04:58:00.000000256,9,"Profile at (31.04, -19.06) on 2002-05-04 - P=962.0 dbar, T=8.899999618530273 °C, S=35.53900146484375 PSU"
0,50,987.0,8.899999618530273,35.54800033569336,31.037000000000003,-19.057000000000002,2002-05-04 04:58:00.000000256,9,"Profile at (31.04, -19.06) on 2002-05-04 - P=987.0 dbar, T=8.899999618530273 °C, S=35.54800033569336 PSU"
0,51,1013.0,8.800000190734863,35.551998138427734,31.037000000000003,-19.057000000000002,2002-05-04 04:58:00.000000256,9,"Profile at (31.04, -19.06) on 2002-05-04 - P=1013.0 dbar, T=8.800000190734863 °C, S=35.551998138427734 PSU"
0,52,1039.0,8.800000190734863,35.582000732421875,31.037000000000003,-19.057000000000002,2002-05-04 04:58:00.000000256,9,"Profile at (31.04, -19.06) on 2002-05-04 - P=1039.0 dbar, T=8.800000190734863 °C, S=35.582000732421875 PSU"
0,53,1063.0,8.75,35.599998474121094,31.037000000000003,-19.057000000000002,2002-05-04 04:58:00.000000256,9,"Profile at (31.04, -19.06) on 2002-05-04 - P=1063.0 dbar, T=8.75 °C, S=35.599998474121094 PSU"
